feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-3.631206,-2.864435,-1.053012,-2.058669,5.622925,6.364854,5.048774,1.098464,-2.548450,-1.729198,-4.398499,1.404516,2.606696,6.841264,-1.733410,3.801266,-1.559278,0.362145,3.163769,2.299155,5.767582,2.817856,-0.874429,1.577451,0.228182,0.822835,3.389267,3.754262,-6.844829,-7.577277,8.476769
-3.868550,-3.326900,1.435375,0.673834,2.770898,5.575117,5.953696,-3.127789,-1.903736,-0.897825,1.141987,1.974492,3.251179,7.693874,-4.912299,-6.492816,-1.313282,-0.894557,-1.155398,3.271755,4.917245,-7.230440,-7.104676,0.116467,-0.727537,1.282469,3.384841,5.653678,-6.234946,2.328109,10.970600
-3.746914,-2.138058,-1.233794,-0.205984,0.181873,7.022059,8.562955,-0.099368,-1.491730,0.108773,0.268564,1.587812,4.284505,0.358643,-1.767958,-3.704086,-0.828053,0.705175,0.453614,1.148436,2.731697,-4.170805,-5.245144,-5.537205,-1.015723,0.230984,1.167332,7.064493,-5.188996,-0.955111,7.896403
-4.485753,-0.942911,-1.686463,-3.322018,-1.896264,8.457810,4.934278,-0.903485,-3.650948,0.218549,0.132237,1.245758,2.444809,2.342681,-6.453775,-1.676238,-0.915483,0.258113,4.689392,3.314580,1.704009,-2.846927,-2.686089,-0.106439,0.719222,0.406376,2.376977,2.251765,-3.994140,-0.600047,-3.636094
-3.138061,-0.828010,0.125927,-0.040596,3.614039,4.979487,5.288971,-1.708114,-2.159290,1.173741,-2.033559,-2.084041,0.610698,7.997877,-4.487482,-6.663074,-1.304213,-1.043331,0.447780,0.402779,3.409703,-3.328232,-4.733771,-2.123537,-0.204558,-0.034719,3.554299,4.820805,-4.098197,-1.150326,8.108064
-3.915730,-3.672468,-1.570029,1.268620,1.028465,0.521924,7.890706,-6.977924,-2.519632,-0.562252,-1.656992,0.802540,4.269118,3.087221,-4.453459,-4.749256,-1.483216,1.041158,1.363998,2.457041,6.976583,-6.729061,-9.667121,3.872546,-0.251245,1.439664,4.281786,4.621917,-5.076653,-2.214369,13.906155
-3.355231,-3.901180,-2.058081,-2.432455,5.095814,1.885829,3.344554,-3.572822,-2.208947,-1.992182,-2.493905,1.311934,3.625152,1.258374,7.108281,2.815882,-1.684244,0.421205,0.601632,4.150076,3.828361,-8.135631,-0.469561,5.939283,-0.725721,1.405037,3.234970,3.757954,-4.304846,-0.507171,14.284773
-3.450376,-3.367158,-1.921055,1.189028,1.343824,1.786287,5.242628,-4.987789,-1.362351,-1.263498,1.007526,1.328226,3.954566,6.572033,-6.277858,0.466786,-1.507222,-1.164776,1.575895,1.565915,2.866769,-3.051693,-1.593779,5.257709,0.467501,1.220374,0.888163,6.263898,-4.615403,-1.088536,9.760121
-3.321307,-2.016679,-2.718133,2.100417,-3.982027,1.510219,5.878539,-7.241552,-2.733599,-0.411072,1.890782,0.260725,2.908320,2.043571,-3.918993,-4.959856,-1.695777,-0.013646,1.972837,-0.413907,1.975419,-3.598234,-2.250296,-3.948550,0.157522,0.282046,1.196077,4.173908,-4.012822,1.262865,3.206930
-3.935177,-3.275941,-0.474179,-0.788774,2.804491,-0.336316,6.678911,-9.797123,-2.117415,-0.321797,1.229540,4.715463,1.209884,0.664227,-3.201572,0.589880,-1.237163,-0.399611,2.067061,2.101558,2.545301,-4.371437,-3.256585,-2.269274,-0.232674,-0.090660,1.267799,3.044537,-0.380110,-5.886000,18.425218
-3.479320,-2.658868,-2.371454,4.195567,2.673668,-0.873824,5.840634,-3.549041,-2.976305,-1.391328,-1.179306,1.674394,2.495276,4.922278,-3.382541,-1.637079,-1.694892,0.189209,-0.224781,3.520022,2.786036,-0.692384,-1.634813,1.249160,0.212857,-0.158373,4.026017,8.325395,-3.003994,0.009019,3.866917
-3.388766,-0.935313,-0.145920,-0.373445,-4.489396,4.372137,3.316857,-9.996460,-2.982773,-0.851911,-0.178235,3.188911,1.485500,4.519857,-5.297253,0.733693,-1.666441,-1.494101,0.074185,2.242014,4.262356,-3.787577,-2.639810,-3.230326,1.186079,2.034919,1.784385,4.671027,-3.117095,0.547067,0.458575
-3.804766,-4.426539,-1.528354,0.029165,1.696850,-3.782336,2.315994,-9.381152,-2.562193,-1.492739,-1.522358,2.835088,5.048032,6.136290,-6.442689,-4.402073,-1.600725,0.726133,1.754288,5.636356,1.627654,-4.176958,-3.509095,-0.665024,0.274137,-0.203156,2.881377,4.315855,-7.274439,-0.620737,14.796801
-3.710788,-2.904594,0.174410,-1.467255,3.747907,3.754893,-0.862481,-2.951977,-2.388111,-1.942829,0.067746,-0.389569,0.913895,5.181906,-1.044787,0.139223,-1.974160,0.889244,0.580645,1.541259,4.374940,-3.691622,-6.526728,-1.647521,-0.066620,0.550238,4.042371,1.561009,-2.295538,-5.379599,8.773252
-4.318436,-1.797356,-0.799703,-2.865784,-0.336337,7.945038,5.182251,2.612674,-1.533656,-2.587533,2.290591,0.592422,2.433292,3.303891,-4.206489,-1.431230,-1.861976,0.834704,2.044561,-1.496225,5.070929,-7.118302,1.839100,6.550709,-0.233842,2.301102,3.667309,3.063188,-5.910788,-2.447536,1.692392
-3.308784,-2.353755,-0.868700,2.152226,2.162576,8.345862,0.022666,-5.584909,-2.405870,-1.190722,0.334626,2.045985,1.370154,0.046131,-9.710149,-2.277992,-1.233486,0.163743,-0.014798,3.795581,1.770547,-5.786259,-0.089662,-4.134481,-0.485999,1.719696,0.325394,8.099007,-7.004371,-5.386845,2.261102
-3.668921,-3.884836,-0.979998,-2.846498,-2.099736,4.739948,0.048938,-4.647394,-2.794176,0.339896,2.632461,2.303572,6.224614,7.124349,-4.587208,-10.158971,-1.487541,-0.417685,2.200637,0.391902,4.592848,-1.926557,-2.625106,2.798041,-0.968547,1.893626,1.244643,4.509033,-2.099406,-1.377987,8.425412
-3.241577,-0.613719,-3.107003,0.086678,2.562773,0.708593,4.283095,2.536439,-3.242052,-2.664002,1.194643,1.707618,0.569736,-0.193688,-4.280207,-2.994404,-0.882047,-1.160452,-0.291441,1.536988,2.781034,-6.414402,-5.747742,-2.953533,0.444005,0.004067,3.211619,3.150984,-3.814784,0.502519,4.096624
-3.987610,-1.872242,-1.942911,-4.930561,1.613041,4.218091,2.014699,-13.944105,-1.482346,-0.206889,0.483479,0.987927,5.000473,1.936882,0.951731,-0.270610,-0.830229,1.579277,-0.614437,1.905580,3.420385,-5.144524,1.924320,0.678097,-0.153369,1.364651,6.188769,2.664996,-0.205327,-1.780104,16.316685
-4.105162,-1.622707,-1.745601,-0.744258,0.172862,0.393848,5.585089,2.044445,-3.599494,-1.426301,-1.803201,-1.599039,-0.940087,6.039986,0.767002,-1.852086,-0.740174,0.253450,-0.255921,4.203473,6.103595,-3.775762,-2.944007,-2.687431,-0.329533,2.259625,3.635358,3.057544,-6.145500,-1.278837,2.967530
-3.482276,-3.535274,-0.595265,-1.428934,2.851550,1.477759,5.894791,-2.524024,-3.049344,-0.677108,2.406411,0.734094,-1.740778,3.296984,-4.366982,-1.196638,-1.528083,-0.824075,2.252996,3.405315,7.219473,-4.670879,0.615783,1.498368,-0.521411,1.849640,3.374766,-0.129645,-5.347405,-4.927850,14.285428
-3.300448,-1.432676,-2.492454,-1.867502,-2.577679,-0.546699,4.981584,-4.966697,-1.790467,-2.355658,-2.307352,-0.565300,1.359739,0.889346,-4.956920,4.142332,-1.462631,0.716673,3.568998,5.078467,2.702277,-4.498249,-3.044756,-2.101107,0.594623,0.516642,3.302570,4.407455,-6.367152,-2.285784,9.586876
-4.468071,-3.601622,-2.354253,0.519700,-0.886662,4.464445,7.468435,-3.140262,-3.007281,-1.812330,-1.142951,5.655227,-0.581287,5.393851,-11.350801,-1.280460,-1.690556,-0.030675,2.250965,3.226971,6.938798,-3.098141,-3.950112,-1.109891,0.152743,1.134374,2.743618,1.195405,-4.550378,-3.465152,2.715117
-4.027582,-2.329577,0.145219,-1.217286,2.102103,4.582305,4.756639,-4.852508,-3.222211,-3.508809,2.396096,2.820718,-0.740899,-1.070238,-1.976247,-0.820537,-2.763456,0.357242,0.788497,4.232011,0.560638,-0.940205,-3.008981,-1.711996,0.226116,-0.098472,1.683379,6.598069,-3.295857,-3.359590,12.091301
-3.524597,-3.499071,-1.427097,0.537789,0.396545,4.049100,-0.147383,-6.788133,-1.940977,-0.918398,-0.956550,2.487990,1.972751,2.733943,-10.021186,-5.993462,-1.473267,0.318329,0.804628,2.567785,5.924726,0.133363,-3.843951,-4.034309,0.332102,3.317176,4.749070,2.348099,-1.816104,-5.950788,4.262744
-3.326818,-1.999748,0.543366,-2.157375,-0.736595,2.687152,8.732957,-0.518938,-2.840905,-1.242594,0.882414,2.229508,-3.206748,1.023574,-5.950023,-4.820254,-1.733847,-0.332711,0.852938,1.568586,2.879311,-3.515878,-5.963028,-10.171396,-0.432941,1.277312,3.211134,4.823406,-1.284227,-4.823812,11.087462
-4.688147,-2.517325,-0.845793,2.889333,0.740574,1.486005,9.458096,-7.943216,-2.324223,-2.559144,-1.053772,1.005918,3.459413,3.485810,-1.661160,0.584655,-1.544077,-1.236253,0.070585,2.846146,6.761419,-9.249628,1.969197,1.213550,-0.564599,2.894979,2.765956,5.276449,-2.722838,-2.548698,10.091937
-4.183310,-1.433754,0.679842,-2.796278,-3.368326,2.526001,2.422821,-3.673806,-3.486212,-0.839884,0.008891,-1.440895,3.652175,1.552477,-1.233729,1.654388,-1.536315,0.029115,-0.405932,0.664245,7.723086,0.480688,-1.424798,-8.575616,-0.444381,1.952241,5.939321,1.939310,-7.521999,-1.696659,5.222280
-4.003277,-2.371051,-1.688428,1.420581,0.729911,2.017098,0.431519,-3.405170,-2.102797,-1.914025,1.570528,-0.843827,2.807858,0.766193,-2.628512,-2.148170,-0.325090,-1.447950,0.420445,1.454545,5.407668,-5.924347,3.301042,7.256085,-0.385259,0.709412,2.870150,5.945744,-5.772135,1.459832,4.106852
-4.143627,-4.302442,-1.939083,1.063682,0.043143,1.776068,6.162468,2.799356,-2.167650,0.111097,1.568110,1.030199,6.267041,1.845248,-1.030155,-2.991710,-1.382611,-0.188580,0.645547,0.258848,3.569602,-3.171444,-1.583960,-5.612674,-0.190409,1.179491,1.919549,1.239073,-3.331622,-0.634493,9.209801
-4.007930,-2.059220,-0.443174,3.802149,4.040628,0.662536,-2.701904,-0.609912,-2.970542,-1.187830,-0.371354,-0.547110,4.698968,1.855899,-5.807068,0.104035,-1.032443,-0.113714,0.118418,6.102587,-0.019500,-6.286156,0.207510,-6.079076,0.016550,2.651773,4.454124,2.678980,-7.272783,-1.554620,-2.840262
-4.037560,-1.919415,-0.724813,2.755586,2.333023,4.612140,-2.191927,-5.726263,-3.353342,-3.109441,-3.047742,-0.095574,4.707969,5.954600,-7.784671,-3.592403,-0.460475,-0.646767,0.460249,3.380691,2.788273,-5.006408,5.716797,-3.303376,-1.046321,1.499915,1.837664,0.783187,-5.470809,-3.351493,-1.773533
-3.737121,-2.275943,-2.410918,2.024651,-4.256549,-1.087698,3.072587,-0.675939,-1.468750,0.589845,-0.650294,2.269704,1.552524,6.476910,0.335780,3.654384,-1.475695,0.919164,2.323590,2.016761,3.944343,-4.627039,-4.268589,5.353057,0.349042,2.206122,1.677007,3.266656,-4.759062,-0.513918,-3.622006
-4.107626,-1.635017,-2.104378,-0.412398,0.137424,4.341618,-2.164646,-4.267055,-2.173128,-3.117614,-0.010227,2.631546,1.167739,4.496065,-4.501794,-2.665416,-1.135224,-0.908245,0.913003,6.569490,3.600925,1.786489,-6.615525,-0.154275,0.612191,2.181538,0.750750,5.037902,-7.618818,1.069267,-2.578557
-3.222773,-2.020409,-0.429298,-0.898076,4.382171,4.290358,0.607948,-10.099626,-2.421216,-0.452098,-1.114756,-0.947900,6.147886,2.972734,-4.048358,-0.386418,-0.890266,1.082347,-0.225963,0.833194,0.603792,-4.094644,-5.848953,-0.670648,0.295915,1.640334,0.537634,3.665574,-1.582735,-3.307568,12.809913
-3.602955,-2.787492,-2.046880,2.216600,0.992747,-0.318287,1.815271,3.464282,-2.985793,-3.061958,0.525597,1.433048,1.866463,6.336256,-5.696934,-1.841658,-0.881234,0.593105,3.644390,0.397099,4.966546,-2.295130,-5.940220,-4.261785,0.057499,1.568237,1.493579,2.315819,-6.167342,-5.431093,-2.646533
-3.549538,-2.237003,-0.145381,-0.117576,1.264730,0.160844,5.912400,-1.658276,-2.185949,-0.382922,0.977795,0.658879,0.409182,5.169815,-0.009667,-3.770632,-1.303687,1.433897,0.016418,1.632398,4.606499,-1.331261,-2.864993,4.736279,-0.547656,2.122960,2.284550,3.609931,-7.020820,-5.656655,7.782891
-3.831463,-1.662714,-1.438724,0.715066,0.534684,7.477006,7.924290,-7.215769,-2.793844,-0.926176,1.667225,-0.435578,3.665977,7.706828,-7.676050,-8.838819,-1.453493,1.904269,-1.922154,0.564517,0.266051,1.123903,-3.037425,-1.311758,0.858421,0.621908,2.727529,5.395218,-1.940367,-5.263002,5.568034
-2.880701,-3.476654,-1.151684,-0.002741,0.367013,-3.537657,3.733646,-2.983057,-2.758766,-1.110686,1.959542,-0.068399,1.304639,8.643264,-7.900858,3.725234,-1.217867,0.916574,1.445290,2.290795,7.245914,-4.214537,-7.075507,-0.803711,-0.896857,1.430199,2.370586,1.359004,-5.615473,-4.008848,12.551948
-3.815169,-3.650201,-1.486092,-0.217653,-0.442638,2.476161,6.253188,-2.304863,-2.873782,-0.256314,-0.982749,1.728918,0.011149,5.313913,0.231371,-5.600995,-1.101315,0.238845,-2.094226,2.999368,5.880045,-5.234328,-6.757274,-4.754525,0.230326,3.109639,1.649865,4.281477,-2.581194,-3.004116,9.306199
-3.255844,-0.932275,-2.214462,1.081918,-2.934672,3.025488,-0.007722,-3.731126,-2.013157,-1.508661,-0.851717,4.664630,-0.337459,6.297448,-7.432359,0.277289,-1.825341,-1.248863,0.083970,3.807967,2.191668,-3.706225,1.779252,4.947069,0.062889,0.596498,3.694937,4.511186,-4.696889,-2.975843,-5.849766
-3.710428,-1.676677,-1.928343,-0.851439,3.608263,5.940932,4.892667,3.962387,-2.559574,-0.738708,0.330636,-0.599342,-0.170996,-1.775512,-0.712955,1.862262,-1.837177,-1.163426,1.326377,0.686922,6.061385,-1.154688,-0.236222,-5.087428,0.454703,-0.764762,0.728519,2.370618,-4.413584,-3.106065,3.207375
-4.485705,-2.397181,-1.082428,3.594715,2.706678,9.457528,3.618371,-2.419908,-1.350272,-0.026277,-0.201236,3.688173,2.080326,5.062944,0.410845,0.938420,-1.699187,-1.242940,1.801623,3.536913,4.443305,-7.861837,-1.969599,-0.655197,-0.297248,-0.161439,2.749807,5.589827,-1.425447,1.211114,-5.659263
-3.559108,-2.931211,-2.034792,-1.545131,3.440446,1.810846,4.938907,-12.203378,-2.702926,-2.024078,0.560815,-1.289437,2.396231,2.456670,-9.711308,-0.599889,-1.417466,-0.354592,1.982572,0.245936,4.882479,-3.908682,0.291009,7.265827,0.231190,1.410920,3.000572,3.735456,-9.966157,0.480789,14.077451
-3.694121,-1.726267,-0.223863,3.804298,0.588301,-1.221525,5.268928,-4.203645,-2.724969,-0.547956,-0.374438,2.531827,0.338526,4.053908,-5.747557,-5.989763,-0.953299,1.304121,0.595870,0.835257,2.886368,-6.195983,1.785867,-0.711551,-1.011720,2.101465,2.659685,0.675235,-5.081932,-3.093613,1.925156
-3.961988,-2.911295,-1.269982,0.183715,2.673654,1.835859,3.117245,-3.315567,-2.566830,-1.035625,1.412935,4.480858,2.208524,5.674883,-1.049315,-7.295443,-1.392989,-0.737109,0.038301,3.596269,7.283617,0.730010,-2.099711,-8.610499,0.297212,2.227757,0.678078,2.938330,-4.327382,-5.188677,9.466232
-3.619235,-1.042457,-0.171973,2.078752,1.444672,1.692805,0.173092,-4.889816,-2.508562,1.340762,1.934158,3.211119,3.792884,-0.141639,-1.071960,-2.024997,-1.294155,-1.887359,-1.037837,4.223656,8.202845,-1.586344,-0.848994,-4.545020,-0.617358,1.637710,3.222712,4.674952,-1.727051,-1.423144,3.990217
-4.134905,-2.947573,-2.230049,-0.731096,2.122532,6.052515,-0.240276,-7.177070,-2.466529,-2.060681,0.390779,6.110340,1.918783,5.848871,-5.095731,-0.259079,-1.671616,0.185821,1.416611,5.465066,3.089686,-6.164615,-6.697406,-1.631337,-0.181690,1.153511,2.484699,5.431857,-6.578261,-5.821375,1.471350
-4.162018,-2.504728,1.044477,-2.057531,1.306220,-2.364049,8.034354,0.302571,-2.190079,0.279975,-0.827605,2.363206,3.125349,2.342292,-1.301308,1.567842,-1.574702,-0.849971,0.903772,4.361929,2.541256,-1.865832,-0.601244,0.585857,-0.495809,2.635852,2.694631,3.026342,-3.887031,0.568085,15.109492
-4.068543,-3.043704,-0.541371,-0.107521,-1.485255,1.037238,2.122895,0.748523,-2.111774,-3.252110,1.118208,0.699087,3.803214,9.824060,-6.592478,-3.256447,-1.248888,0.094998,1.794981,3.267040,4.062218,-11.913247,-1.445381,-2.269336,0.299110,0.990419,1.981792,5.720715,-4.564076,-5.112530,3.385984
-4.669697,-1.455276,-1.785555,-2.240890,-1.388016,-1.692426,8.133631,-11.194555,-2.990201,-0.635541,-2.356331,0.749601,5.213732,3.998629,-2.594939,-1.308557,-1.667001,-0.100612,1.509995,2.627775,4.382227,-3.281717,-4.623636,0.099177,-0.059604,2.417722,2.773129,-0.978024,-2.093538,-3.061072,14.322848
-3.546246,-1.831547,-0.292815,-2.909689,2.131772,-4.083157,6.397710,-2.662864,-2.444104,0.152224,-0.833487,4.602439,2.837156,0.662831,-6.210260,-0.658652,-1.603637,0.724501,2.354288,3.297232,2.928292,-4.048675,-2.570803,-5.056638,-0.679019,1.450113,2.342169,4.279306,-6.762275,-2.632455,16.763338
-2.719489,-2.779669,-0.104744,1.048451,2.792857,2.713396,1.567522,1.810995,-2.875105,0.461826,0.363245,2.376929,2.242191,2.239593,-3.255545,1.127500,-1.121181,-1.091084,0.826865,1.846125,2.336507,0.267674,-2.976572,-0.421657,-0.027612,-0.532064,1.044434,5.881654,-4.038853,-2.657364,6.685656
-4.009672,-1.961869,-0.710582,2.311516,6.336866,4.046386,1.691913,1.919097,-2.347147,-1.437233,0.819130,-1.465675,2.194977,3.667608,-0.979272,-4.368449,-1.697342,-0.635849,1.217158,4.333372,0.747112,2.207428,3.772182,-2.923715,0.257221,1.287835,0.695790,2.614301,-3.438530,-4.679496,6.008329
-3.265410,-1.217823,-0.936164,0.053232,6.417931,1.655907,5.650573,1.989431,-2.577849,-2.893711,-2.666697,0.953610,4.323843,-0.513638,-4.464831,-2.889383,-1.384499,-0.399736,3.118940,2.327040,4.233719,-2.175668,-3.581169,-5.819644,-0.253854,1.372112,4.185809,5.421417,-2.437099,-5.176613,9.803528
-3.627909,-3.391147,-0.802727,-2.958396,0.943278,4.821176,0.267705,-2.653365,-1.488537,-0.340504,-1.947774,0.742254,1.285001,2.529314,-2.156508,-0.203412,-0.864339,-1.228578,0.365632,1.117178,7.079289,-2.075229,-1.868770,-3.367038,0.006667,1.699004,0.836300,3.997121,-4.534232,-4.356252,9.230838
-4.665980,-1.509737,-3.799063,1.326646,0.825860,-1.829317,4.469896,-3.596603,-2.418464,-1.296760,-2.232935,2.330902,2.677998,7.089490,-2.088768,-2.728166,-0.776711,0.620053,3.407062,2.006389,6.421882,-4.922515,-1.242964,1.497725,-0.014216,2.120463,0.260373,4.398034,-1.573720,3.837395,0.634956
-3.893624,-1.432136,-1.642373,-0.061824,1.725790,1.793680,1.582127,-4.478254,-2.321082,-1.507681,-2.297438,-1.049993,4.699667,6.177856,-0.719387,-6.431718,-1.302882,-0.873460,2.320849,1.167440,3.171020,-5.691705,-0.165039,0.867217,-0.273555,0.968495,2.978982,3.474410,-3.220354,-6.325118,6.315654
-3.000082,-4.353822,-0.176915,1.347986,-1.127617,5.394199,2.178583,-0.645414,-2.647446,-1.821741,1.578123,-1.480494,-1.360893,5.288925,-5.792215,-0.347110,-1.462205,-1.454355,3.005719,4.584914,2.178556,-1.160350,0.384389,-4.836992,0.224097,-0.271424,3.568284,5.422879,-2.293117,-0.921147,3.549555
-3.725272,-4.020156,-2.040258,-2.497917,3.115210,1.134991,5.753025,-6.006117,-3.638291,-0.636343,-1.058764,5.298545,3.439216,5.027010,-4.664069,-2.769454,-1.514270,-0.812155,1.640805,3.713289,4.385543,-1.858406,-6.486027,4.325257,0.519781,2.032621,1.205002,1.807792,-5.374768,4.324438,14.721959
-3.815967,-1.859735,-0.560555,0.027922,-1.262156,6.147165,4.634586,-3.545189,-2.773531,-1.132064,1.398782,-0.327762,0.730723,7.299440,-1.997597,-2.167480,-1.249533,-0.837182,0.350842,1.992610,10.536547,-0.010601,-2.033235,-9.495263,-0.318281,-1.752780,1.616256,3.023706,-2.294382,-4.977231,1.960014
-4.464272,-2.769750,-1.242820,1.435718,-0.443913,3.665325,4.585313,1.127016,-2.139408,-1.277672,0.985642,2.522587,2.220751,0.537420,-3.123820,1.334860,-0.977670,-0.294487,4.488317,1.755744,2.873520,-5.140253,-5.101894,6.858747,-0.206010,0.336795,4.545743,3.293425,-3.638306,1.764524,-1.730199
-3.622475,-2.477467,-1.054025,-1.466787,2.898632,1.484349,2.573944,2.119109,-2.659185,-1.356774,0.550657,1.875395,3.823472,5.311908,-1.472828,-1.399464,-1.097490,-0.186173,0.849786,1.644818,5.522857,-0.608311,-3.824152,-5.823495,0.405810,2.339770,3.275268,3.311885,-2.869896,-2.516412,5.234671
-3.632265,-2.346046,1.245202,-3.550119,-0.169269,-1.736281,4.977363,-8.348825,-2.370974,-1.479270,-1.367037,1.810093,2.317611,4.159390,-2.052820,-2.309726,-2.142242,-1.011398,-0.273907,4.626793,2.050514,-2.357436,-7.229874,-1.666112,0.880587,1.354464,3.146660,5.188979,-3.099107,-0.160177,16.122530
-4.615356,0.033596,-3.416310,0.685094,-1.467117,1.820718,2.035042,-4.145100,-2.610334,-0.161071,2.722417,1.515143,3.681662,2.426650,-0.318117,3.477357,-0.645616,-1.422920,2.569499,3.717959,4.627084,-6.700020,0.444837,-3.243432,-0.287105,1.191481,2.671558,5.992798,-3.505536,0.239730,-1.802100
-3.623642,-1.324424,-1.007798,-0.259638,-0.079295,3.716592,7.231703,-4.190692,-3.112071,-0.673820,-0.271516,5.108527,-1.766767,6.288605,-2.101232,-3.572888,-1.764574,-0.525091,-0.552652,-2.070148,2.687112,-2.270413,6.235691,-0.252173,-0.490040,0.306859,3.272419,3.003475,-5.375380,-2.471654,3.238855
-3.385348,-1.684124,-1.781408,-4.633065,-0.046061,-0.642615,2.273577,-5.425993,-2.744822,-1.397377,-0.503816,-0.272875,-2.806387,-1.157916,-7.384447,0.074629,0.171669,-0.313426,1.309304,2.089958,5.237239,-6.814111,-6.721569,-6.505205,-0.101774,0.982672,1.057356,1.116192,-0.743661,-2.248940,13.901104
-3.548800,-0.929802,-4.252336,3.444708,1.422600,5.127720,4.918588,-6.789036,-1.573309,0.487637,1.314606,1.054266,1.865692,-0.764810,-3.695627,-2.994558,-0.525556,0.123942,1.390462,5.259183,2.634690,-0.795803,-3.037189,1.290109,-0.489688,0.772928,-0.946143,5.553586,-3.652803,-3.995656,0.851932
-4.057071,-3.805609,-0.773589,2.072766,-1.527773,0.619667,2.440867,1.186002,-3.001781,-1.633928,-1.659560,-3.347743,3.789233,7.382842,-5.729772,-2.826129,-0.939169,0.155470,-0.648800,-0.653426,4.610035,-3.378267,3.109891,2.649236,-0.096035,0.718340,3.321596,4.486215,0.383140,2.007101,1.764153
-3.601764,-1.800113,-0.659987,2.598287,-1.217148,5.728203,0.996291,-1.819393,-2.840088,-1.619400,0.497037,0.161074,3.961948,1.909419,-5.311698,-1.791958,-1.530329,1.018840,-0.183813,3.256187,5.089013,-1.273555,-0.933279,-5.094804,0.755178,1.550672,4.851289,3.569669,-1.136584,-0.730640,2.212157
-4.157168,-2.177587,-2.172821,-3.106913,0.565380,-3.283425,0.656258,0.363286,-2.755787,-1.324696,0.494850,4.766610,6.433783,2.597899,4.259171,-6.669216,-1.090374,-1.121727,1.788118,3.125343,3.673279,-0.361517,-1.918331,-1.418753,0.241238,2.560264,2.212669,4.216491,1.300672,-4.564357,6.871758
-3.039674,-2.687887,-1.802657,-3.089533,5.301900,4.894978,3.636733,-8.245952,-1.923680,-0.451811,2.221973,0.290706,4.382181,3.224629,-5.602101,-1.955155,-2.188434,0.429916,-1.284301,0.056910,6.547289,-7.052119,-0.480575,-0.949009,-0.481056,0.680809,1.646822,2.649148,-6.463135,-1.224297,19.433545
