feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,target
-1.278207,-0.838923,-2.429555,0.812297,1.693080,-0.209368,0.035815,-0.509969,-3.496149,-2.587384,-0.687465,1.025732,1.952397,1.548666,-0.657238,1.047469,-0.977739,4.119257,1.891330,-4.553707,0.959303,-1.623844,-2.934406,-0.135154,-0.473890,1.761552,-1.245401,0.291159,-1.170911,-1.599296,-0.352480,-0.161006,-0.921100,2.349043,2.790188,-1.009331,-0.304708,1.963022,-1.999180,1.244222,0.916319,1.106629,-2.553222,-3.519657,-1.176255,-0.560524,0.586110,-4.279130,0.380353,-5.938867,-1.110220,-1.104745,-1.467943,2.785849,2.250999,3.621084,-3.865230,0.360482,4.866952,-4.360725,-0.212795,2.245725,3.103469,3.491857,-0.460756,1.579718,2.603935,-1.112828,-4.164633,-0.511287,-1.984165,-0.828387,0.086274,-0.045157,3.820861,-1.924434,0.740337,-0.701855,-0.784017,-2.153116,0.059103,-0.540606,0.896766,0.790174,-0.110388,1.703378,-4.428846,-0.201444,-1.270162,-0.711873,1.259006,-1.144222,-0.362852,-1.559050,-4.845411,-2.133854,0.133598,2.383893,6.294678,-3.101317,-0.439769,0.087410,2.228458,1.882876,2.559380,-1.544268,-0.502080,1.307275,-4.297318,2.098232,0.561484,0.374150,-1.735422,-2.254637,3.861490,-1.176596,-0.691292,0.674005,2.006206,-2.513782,0
-1.461202,-0.459855,-0.556632,-0.878599,-0.657863,3.704501,3.609927,-1.754214,2.769523,-0.105568,0.253048,2.378739,-0.011520,3.350000,-0.733288,3.408362,5.659862,1.151655,0.602793,-3.167775,1.334845,-1.505145,-0.059134,2.128825,-1.009268,3.250254,-4.774256,6.482279,-2.665114,-1.998663,-0.415261,0.149211,0.507210,0.999423,1.637137,-1.650996,-0.047187,7.636079,4.190823,0.005241,1.282166,1.200593,-0.817988,-0.161611,-0.374719,1.933532,2.002199,-5.219160,2.056534,-3.038188,0.346629,-1.668294,0.675020,1.002034,2.677248,3.715357,-1.339236,-0.353609,0.981139,-0.942018,0.673516,0.867764,1.583748,1.116828,-1.003871,-1.010266,-1.423628,-0.447008,2.979442,3.312306,-1.301773,-1.448304,0.441359,1.166522,-0.030323,0.240150,-1.243977,2.607866,-4.265202,2.236536,0.196319,1.156333,1.169752,-0.981493,-0.457802,0.351597,-0.256759,0.545257,6.379676,5.098296,1.755927,-0.558505,-2.255529,2.327798,-2.483172,1.866122,1.290885,1.211557,-2.736372,0.225907,-0.639268,-0.081381,-0.727919,2.025111,4.070621,-0.099314,-1.591411,-0.635024,3.655001,2.726198,0.897945,0.456948,-2.479939,0.974876,2.251473,0.738105,3.093957,-2.137951,-3.449420,-8.607704,0
-0.727913,-1.471801,-0.358608,-0.825317,4.110837,0.866066,2.970458,0.453892,-4.285532,1.926864,0.186563,-1.505928,-1.337975,1.264881,-3.561525,0.490678,2.224543,0.275733,-0.872461,-4.687537,1.191741,-1.576231,-0.551601,0.144945,1.260622,3.186605,1.966502,5.806709,-2.031272,4.327044,-0.524636,-0.456082,1.711260,1.232945,1.916429,-4.413295,-2.344987,0.607733,-1.081939,-1.582083,1.213702,1.147844,-0.570249,-1.177966,0.136191,2.608719,-0.022643,-2.331412,1.426672,-5.663658,-0.180609,-0.920558,-0.508103,-0.324536,-0.271071,-0.071084,-2.216258,-2.017018,0.294018,-1.393909,0.416819,-1.024146,1.424199,-1.342014,-1.091184,-0.702628,-3.844633,2.571288,-0.063396,2.887603,-0.899190,-0.948672,0.301460,-1.337320,-0.272315,-0.873074,1.782238,-4.481564,3.792163,0.966119,-0.284862,1.073965,1.222755,2.973764,-2.286497,-0.277337,-5.936176,-0.724398,4.302422,-1.893447,1.629734,-0.614199,-0.517333,0.120340,-2.307037,-1.884632,-1.771832,2.043642,7.534570,-3.406095,-0.863761,-0.276410,-0.508313,-2.056195,5.979346,-0.128858,-0.044644,-2.027553,-4.845035,-2.997202,0.875443,0.653610,-0.751778,-1.952637,-1.802993,2.616005,0.243798,-1.269002,1.724698,1.175611,0
-1.021209,0.644206,-2.199903,-1.826963,-2.382037,0.577439,-3.480454,-3.696560,2.682348,-2.996690,-0.259617,0.590450,2.981363,1.680103,0.312904,0.514829,-1.405800,-3.372663,-1.704988,0.612354,1.042705,-1.114633,-1.007499,-1.977225,-1.788356,2.872898,0.713739,-1.651509,3.397354,-0.094950,-0.768438,-2.908784,0.162129,-0.380201,1.134427,-1.545432,-3.202772,4.201079,0.184160,1.834122,0.267159,3.511707,-0.800069,-0.826131,-1.906517,1.738981,3.012208,-3.383735,0.503003,-6.422186,-0.927366,0.739725,0.458665,-1.208693,4.506826,3.835100,-1.172600,0.340150,-5.857740,-1.011288,0.137111,1.292940,0.503497,-0.908447,-2.273072,0.618496,-1.641625,3.996436,2.201563,1.252118,-0.586948,-1.303537,0.543674,2.927051,1.379984,3.802788,0.292322,-4.056101,0.229429,-0.063261,0.067084,0.327156,-0.951397,0.479127,0.835211,-0.860207,0.827098,-3.160587,-4.474805,-2.578323,0.443955,-0.963716,-0.717571,-2.155625,3.091765,1.723890,3.624055,3.094350,-5.884272,-1.503962,0.232072,0.293074,2.078768,-0.110020,6.154486,1.373704,0.957346,-1.287936,-0.741235,-1.238390,0.947921,0.419698,-1.860894,-1.074995,-5.738590,0.340323,3.786266,-1.389565,0.056397,-5.367023,0
-0.533938,-1.057149,0.086198,-0.381705,3.442481,4.609675,2.509853,2.039149,-2.281040,-0.605864,-1.074209,0.172147,-0.934565,2.460711,0.066306,-3.113074,0.331524,-1.962639,-1.490833,9.070219,1.303389,-0.519933,-1.216402,0.105377,-2.541286,1.154866,1.620328,2.385330,1.144870,5.275545,0.805456,-0.307575,1.084394,1.188770,-0.505468,-1.709105,-3.105681,0.540506,-0.018235,-5.325433,0.709040,1.908577,-1.530957,0.590207,1.105038,-2.200015,0.455037,4.442496,1.360427,-0.423810,-0.818293,0.211027,2.029503,-3.023522,-4.234188,4.682633,2.040359,-4.563069,-2.534694,-0.113382,-0.008323,0.088210,1.206546,-2.320754,-2.099520,-0.221152,-2.181808,-2.022028,3.191995,2.737543,-1.238400,-0.651892,1.901599,1.285274,1.020959,1.996777,2.251335,0.503969,-0.749121,-6.186864,-0.098678,0.385951,-1.216538,2.487415,-2.443240,-0.508021,-1.530058,-0.536255,3.527069,-7.353727,0.262202,-1.123525,-1.238957,-1.225148,3.411714,4.760902,4.973082,4.078042,-1.347925,-6.803244,-0.589081,-1.360046,0.511667,1.025786,0.121386,-2.031393,0.943798,-2.074568,-2.377996,3.218091,0.171919,1.884402,-1.409122,2.049372,0.145306,-3.886149,3.018110,-1.320060,3.241919,-0.281219,1
-1.189105,0.669510,-1.599608,-0.517271,-0.409548,-1.760752,-0.811701,2.468807,-2.654498,-0.045402,0.538699,0.410659,-0.095617,2.529004,-0.845015,0.994820,-0.737709,-4.347020,-3.060323,2.977665,0.660301,-1.281881,-0.422728,0.820023,-2.564062,-1.852134,-1.670998,1.378706,-6.069122,6.025867,-0.354979,0.362470,-0.151571,1.996311,-0.422022,0.359046,0.519774,3.382170,-3.608953,-2.653387,0.369572,1.902843,0.598684,0.258156,0.668648,1.356980,1.778904,-0.171286,2.049239,-0.212976,-1.135809,1.183271,-1.820657,1.846306,3.754046,-2.712947,-0.481388,-3.276481,-0.925601,1.473777,0.195857,0.877554,0.287729,-0.092650,-1.972325,2.791400,1.818425,-4.872944,0.278661,4.058109,-0.599693,-0.431402,1.251176,-1.956563,-0.817014,1.450715,1.931897,0.244611,-0.737339,-5.539103,0.391098,-0.351385,-1.896929,3.103534,-4.113223,-4.427498,2.283145,-3.983367,0.398330,4.455867,1.442668,-1.311333,-0.428493,-0.062902,-1.011548,-0.076977,2.460754,3.923950,0.313882,-4.537497,-0.250929,-0.124619,-1.221084,0.266528,5.594364,0.783111,-4.507273,2.766465,-4.637522,-1.356806,0.812204,1.738183,-0.976400,-0.627166,-3.703334,-0.310814,2.922660,5.834880,6.292309,-1.369464,0
-1.916240,-1.373450,0.176417,0.749240,-0.415410,-2.790537,0.487447,0.321293,4.671312,2.083321,-0.110177,1.358884,1.947256,0.472689,0.765220,-1.432379,0.960211,2.449604,-4.738319,0.380768,1.905059,0.781488,-0.889987,-1.548003,-1.051698,-3.180720,-0.726083,0.990355,4.195278,-9.294887,-1.119817,0.469356,-0.097243,0.404114,1.172611,0.047432,-6.864965,3.233912,3.000879,2.971435,0.631579,2.286720,-0.499300,-0.186807,3.192699,-0.475024,0.944182,7.083087,4.252744,0.064252,-0.861897,0.033630,2.789351,-0.961073,-0.944641,2.508600,-1.970963,-1.996574,-1.473780,-4.861434,0.112220,1.478278,-0.247962,-1.978617,2.784592,-3.191860,0.001673,4.787484,6.032144,8.771759,-1.444141,-0.225864,-1.347963,-1.020187,-3.331551,1.816161,1.985447,6.928056,-0.412504,0.180809,0.876781,-0.781647,1.774662,5.434572,-3.088736,2.395810,0.936995,-1.067433,1.124212,-1.544574,1.233056,-2.528507,-0.728653,0.488482,1.596743,-2.994171,-0.588050,5.936591,0.360935,2.389436,0.047229,0.490291,2.007330,1.338369,-1.980546,-0.942533,-3.115851,2.360284,-0.026915,-3.577197,0.511395,-0.795549,-0.136794,0.744749,2.467555,-1.506994,-4.111442,-0.621090,3.286461,-0.030010,1
-0.864524,-0.564431,-1.529035,-1.347464,1.219805,-2.096385,1.319563,2.561697,-2.301079,-2.309260,0.792443,0.423430,0.316082,2.167250,-0.851852,-2.502205,-0.435621,-0.673518,-3.097736,2.672595,1.633305,-1.518122,-3.349914,3.463480,0.241436,-2.690605,5.987958,0.042013,-0.164528,-3.271323,-0.738712,-0.588575,1.512728,-1.456701,0.860220,-0.644644,-2.502590,1.896590,1.752814,3.699443,0.017730,2.687143,-2.583746,-1.865159,-1.303695,2.936821,2.227006,2.192140,3.527884,-2.563634,-1.062363,0.525916,0.932056,3.199835,4.054164,2.543605,-4.221941,1.311603,1.980277,2.419247,-0.958807,1.254258,-2.011956,-1.546890,2.007767,-1.758298,1.300796,-0.805996,4.215647,6.807468,-1.291373,-1.486104,0.016936,0.095577,1.179903,-2.769137,0.047844,-4.806710,2.147363,0.091700,-0.267906,-0.342691,1.731777,-1.289537,1.658026,-1.965675,-7.351378,0.621632,3.630940,4.911875,1.163343,-0.326758,-0.288957,0.831104,5.793710,-0.630640,-2.353481,9.107170,2.961284,-3.329657,-0.188299,-0.806634,0.739583,0.788744,0.613192,2.001544,3.698837,0.259580,2.618778,13.325220,0.470843,0.775129,0.897636,-0.552367,1.496550,-2.589522,0.606838,3.886987,-1.320242,-2.609164,1
-0.981277,-0.746526,0.272298,-0.843941,2.197727,-2.836781,-0.799936,-4.221806,-1.420836,-6.028875,-0.677451,0.649239,0.177942,2.118812,-2.319326,0.613893,-1.132329,3.181516,-0.172262,-0.784974,1.933029,-1.143439,0.079068,-2.176627,0.862524,3.574528,-2.508121,-2.791572,-3.939015,-2.308939,-0.193482,-0.395534,1.225940,0.071121,1.299996,-0.971974,1.131972,1.351211,-3.010966,2.701543,0.610799,1.840485,-0.133022,-0.682049,-3.166118,-1.860217,1.307444,4.709282,-2.168072,-0.311013,-0.384838,-1.084526,1.274350,-0.178080,2.134692,0.951797,0.456367,-3.118614,-2.764765,-1.798767,0.618333,0.422109,2.314663,-2.585146,0.269812,1.328148,3.174567,1.336586,-0.276433,0.759926,-0.922903,-2.006723,-1.456828,-1.801896,-0.757449,-2.563203,1.370894,-0.930997,-1.728897,-2.364767,0.051816,0.410680,0.685909,-0.190813,-3.687178,-0.380903,-3.007777,0.453017,-2.478280,5.499691,1.553101,-1.532020,-1.068178,0.193183,-0.173703,-2.191638,-2.557329,2.178993,-2.584937,-0.310037,-0.183134,-0.997032,2.279007,0.909763,1.718541,2.594584,-1.929571,1.032961,2.096631,-2.072650,1.498730,3.053605,-0.352824,1.469670,0.319384,-1.982940,-3.215082,7.247510,3.314049,-4.991932,1
-2.568162,0.182889,0.813721,1.798044,-0.402154,3.251762,1.927963,-2.037457,3.396273,-5.993020,-0.279200,1.470024,0.521266,1.811543,-0.626080,1.672863,0.593995,-1.633432,3.410453,-3.099983,0.854521,-1.658420,-2.847069,-0.682993,3.179382,-2.031165,-1.868542,1.224868,-4.705975,-1.659107,-0.500056,-0.506275,1.475884,0.908216,0.515484,-2.533274,-0.867815,-2.157964,0.771537,4.926719,1.087847,0.810394,-0.002847,-1.480740,-1.833300,-0.616104,-1.367113,-2.208359,-0.472057,-5.681000,-0.713151,-0.428844,-2.236851,-1.054774,-0.283709,1.971228,-2.676148,-0.909232,2.605890,0.050292,0.851545,2.591305,0.888754,-2.139778,-6.224070,-3.239650,-0.124992,-0.953367,-0.088945,2.188203,-0.924709,0.234216,-0.430978,-1.506286,-0.852733,0.333730,0.472903,1.022321,2.208448,1.823961,-0.894304,0.270636,2.061804,0.929393,-3.641690,-0.039264,6.183607,10.019155,-1.922942,-3.234001,1.265897,-1.402921,-1.241938,-1.687640,-2.521840,-1.957604,5.323635,2.472984,0.069417,9.105556,-0.155367,0.496617,1.604451,-2.354022,0.772599,-2.748902,-4.515931,-0.062101,-0.908428,3.227727,1.532412,0.023347,0.477529,-2.467712,-4.460051,1.476311,-1.135517,7.429588,2.543693,1.329908,0
-1.359627,-1.571468,-0.134830,1.057896,-2.167561,0.124592,4.950291,4.803855,-4.309059,-3.919214,-0.422513,0.790095,2.229465,1.568985,0.960713,-0.886606,2.214943,0.227527,3.184434,5.481680,1.840587,-1.744151,-2.265471,-0.967762,1.023763,3.566174,-5.364532,-0.826416,-3.583379,4.230631,-1.013734,0.381067,0.749085,0.255547,-2.198377,-0.734629,0.192719,0.767538,2.131192,2.471998,0.488843,0.522715,-1.348573,-1.575216,-0.539766,3.810699,0.251552,-0.804036,0.924956,5.808920,-0.553420,1.310583,1.811739,2.335285,0.397750,4.773472,-1.088847,-2.618597,-0.380192,1.856110,-0.510627,0.175849,0.440654,-1.024096,-2.034770,-1.776937,0.937265,-1.577637,-1.565823,0.923626,-0.958887,-1.054797,-1.186562,2.517251,-1.859206,2.085016,3.078231,-2.977993,7.624401,-2.321420,0.305425,-0.011646,1.309338,0.728511,-2.809939,-5.589825,-3.797215,-3.527856,0.652101,6.078131,0.769437,-1.325149,-0.882500,0.440602,1.294258,3.740423,3.213893,-2.440197,-1.212233,-0.139562,-0.415862,0.414409,1.211434,-1.466420,0.026360,-1.345488,-2.963740,1.540780,1.934398,2.870149,0.817947,1.164828,-2.888759,-1.730187,1.151269,1.766758,0.763507,-0.842050,4.140013,0.789339,0
-0.993696,-1.589490,-0.211485,2.890979,-0.670888,-0.649540,5.863866,3.285291,1.936209,4.391559,0.181038,0.565092,-1.062659,2.064857,-1.758241,2.887903,-4.900271,0.768182,2.156112,1.973772,0.991434,0.316751,-0.512305,3.029908,0.576975,1.346146,4.671999,2.351672,-4.381666,-2.764290,0.038409,-0.704652,-0.675288,0.376036,0.693032,-1.548899,2.104179,-0.622683,-2.197037,-4.856214,0.883746,1.347564,-1.093835,0.818497,-2.111523,-0.840443,-3.641986,1.752001,3.707913,-1.437432,-1.078141,-1.134391,-0.911484,1.029190,1.203069,0.283853,0.246189,1.082201,5.664488,-2.727215,-0.150028,0.616431,-1.306406,1.467286,-3.817675,1.533639,-1.184216,5.359511,2.645785,-3.461108,-1.834759,-0.003663,0.078230,-2.397258,-1.588683,-0.990215,-2.113885,-2.604758,-2.662169,5.223335,-0.106259,-1.659574,0.615825,1.948707,-3.384466,-0.504911,-2.433240,-0.244088,-7.293282,0.323888,0.990479,-1.444614,-0.448900,0.981878,1.332996,-1.283935,3.105576,4.828233,-2.706236,1.454533,-0.810564,0.477870,0.699675,-0.070860,1.875103,1.771112,1.979006,0.276287,1.697059,0.600907,0.302901,0.107798,-1.685976,-1.131629,-0.715235,-1.096395,8.427021,5.136612,-3.507279,-3.530158,0
-1.058875,1.145101,0.613263,-0.815481,1.107498,0.115324,1.227018,-0.285898,-3.583865,-2.236523,0.356004,0.013697,-0.072030,0.104430,2.851318,-0.785559,-0.347759,-3.184236,-1.836004,4.513198,1.081302,-1.559752,-1.184381,-3.414033,4.677390,-3.272163,1.901829,2.520373,1.996502,0.271674,-0.267753,-1.063403,-0.707443,2.387903,3.736156,-0.246176,-4.396435,2.351575,-5.858227,6.160298,1.138949,1.853786,0.795041,-1.303118,0.975756,-0.790324,-1.051646,4.137780,0.611093,-1.619468,-1.298243,-0.348243,2.454279,-2.867556,-1.080679,-2.056335,2.137161,1.026429,-1.961943,-3.876847,0.663440,1.366444,1.448081,0.260451,-2.453058,0.590417,-1.167141,4.944141,7.039153,4.778946,-0.774615,-0.610821,-1.885916,-0.307249,4.293329,2.609854,-0.300761,-5.032733,-0.287741,-3.216445,0.225326,0.284089,-0.132203,0.363558,-2.693943,0.276396,-0.902540,-2.038919,-3.775614,1.005584,2.230914,-0.639892,-0.983158,-2.351088,2.906685,2.684099,-1.126134,3.371627,4.174155,1.302717,-1.266408,0.449531,0.485605,1.250391,3.049458,-4.324622,-1.525253,-0.019707,-0.713429,-2.649126,-0.418616,-0.015315,-1.298447,2.174465,-1.577147,0.890026,2.773926,-1.057944,-7.400304,-3.822724,0
-1.265571,-0.184692,1.041354,-1.502414,-0.382350,-1.616092,-1.050931,-1.675502,-5.745156,-2.366037,1.068363,0.188108,2.247503,1.374418,-2.539527,-3.332365,-2.630503,-0.890660,6.756781,0.295651,0.477704,-1.952161,0.608684,-2.580917,-1.525158,-3.252445,2.538577,-0.787836,-1.783334,6.899110,-0.089326,0.834042,1.810550,-2.315111,2.884254,-0.847914,-0.173738,0.500339,1.429315,3.991668,0.713565,1.200418,-3.497480,0.933001,0.528854,1.841045,2.424404,2.473822,4.473081,-1.584237,-0.793043,-0.366780,-2.345413,0.272156,3.433620,-0.687470,-1.521742,-2.008132,3.952929,-2.500740,0.652268,-0.943547,1.400967,-1.015095,-2.611752,1.833050,1.398399,-4.656198,2.133337,0.407253,-1.150047,-0.651545,0.582643,2.690433,-2.517110,0.281424,-0.410342,-1.781692,-1.910019,5.237055,-1.043211,0.321605,0.567812,2.332903,-0.236502,0.420125,4.206113,-3.016782,2.264503,0.092944,0.788739,-1.515552,-0.824806,0.133750,0.504485,-1.392440,4.737879,-2.195632,2.251887,-2.159409,-0.787212,0.270820,0.488198,2.519474,4.002608,-1.063403,-1.166465,1.824398,2.801398,1.598174,1.460273,1.597839,-1.942124,-2.958201,-1.400240,0.776024,0.417449,-0.440740,-1.681854,-0.125809,1
-1.027871,0.061018,-0.608478,2.019138,-0.831957,-0.828779,2.403188,-0.730038,5.766744,-1.299517,-0.304061,2.131002,-0.867551,1.341150,0.339800,-0.718713,-0.882901,-4.338536,1.389954,-3.545741,1.630532,-1.661479,-1.096410,-0.433501,0.263208,-0.909103,-0.379637,1.854093,-1.295274,-1.917710,-0.628360,0.147022,-1.025262,-0.661556,-2.141729,-1.471293,0.305888,3.631099,-3.076670,-2.318074,0.783151,1.484239,-1.122408,-1.398661,1.927550,-1.136696,2.352260,-3.102031,-4.716830,1.725266,-1.129248,0.540542,-1.968875,-1.235577,5.171462,3.194596,2.615470,-6.349183,2.728269,-3.254106,-0.081135,0.772138,-0.663399,-1.839093,-2.868274,-3.016449,-1.490611,-1.099624,-1.341136,4.076539,-1.130389,-0.414322,0.034408,-0.026951,0.700859,1.978655,-2.286950,-0.796534,-0.262490,0.436057,0.010884,0.814715,1.356371,0.966647,-3.579948,-0.079071,-0.248362,-0.477138,2.950483,0.631987,0.547055,-0.932547,-0.956407,0.849863,1.006224,-3.764971,-2.560732,1.626160,-1.556904,4.506579,0.444064,0.402582,-1.725095,-1.282387,-0.838497,-0.851191,-1.372743,3.244486,-5.681229,-0.160924,0.729454,-0.319064,-1.261736,-2.336383,0.265319,2.588853,-0.329156,3.171926,2.571416,5.836358,0
-0.415618,-0.653413,1.316452,1.580906,2.236056,2.725889,4.502183,-0.531913,-3.627496,1.167603,0.416131,0.609342,1.793061,-0.205340,-3.870648,0.724729,-1.873626,-3.045551,-0.492479,0.637869,0.931963,-1.145891,-1.025511,-0.012107,-0.957877,3.339863,-1.290048,1.710195,-1.572604,-2.845243,-0.787399,1.029850,0.758052,0.412697,1.213821,-3.167535,-1.040221,0.931333,-1.030782,9.178570,0.794005,0.885970,-0.343882,-0.830780,-3.807315,0.581557,1.930510,2.329303,2.394260,-1.598024,-0.112784,-0.184651,-0.508630,2.284603,-0.398869,2.161808,-1.622699,-7.488337,-0.845256,2.405835,0.822397,1.208262,-0.581854,-0.844342,-0.936832,-1.508780,-2.780107,5.895801,-2.762693,-1.260785,-1.292424,-1.339164,1.611441,2.221595,0.256802,0.195804,-0.089740,2.893569,0.220146,-4.110250,-0.235547,0.742442,0.925789,-1.312334,-5.428062,-2.090271,-0.379152,4.833226,4.845660,4.629676,1.357554,-1.680205,-1.937756,-1.344295,1.614680,0.614307,-0.103264,2.571923,-3.085502,0.029398,-0.120964,0.765159,0.964126,0.426911,-0.017515,0.527622,-4.290147,-0.651591,-2.535001,1.352542,0.723804,1.229546,-0.667117,-2.775430,-0.041480,-0.489523,5.944795,5.041391,1.574620,2.429751,1
-1.336455,0.540599,1.895927,1.831975,0.370421,2.287575,2.837360,-1.725755,3.599365,2.346472,0.607416,1.149688,0.315255,2.706345,-1.939310,-1.475180,-0.198294,-0.630487,-0.503009,-2.685862,0.657775,-0.230743,-2.214352,2.503603,-1.522276,-0.275221,0.818254,-1.743158,-3.181279,0.227770,0.067423,-0.118725,-1.768881,4.952481,-1.600499,-3.589465,0.027597,2.079709,2.374321,5.869678,0.433245,1.633070,-1.938029,-0.369572,-0.065453,0.221484,0.429604,1.283987,-1.939380,-4.184022,-1.161689,0.479845,-0.762818,0.325553,-0.331887,0.432599,1.616387,-4.383624,0.192200,1.463266,-0.013822,1.843438,0.794635,0.740708,2.269300,0.948392,-0.225623,2.127814,2.129573,5.999018,-0.992926,-1.463025,-0.025390,2.303601,-0.076481,0.651764,3.405104,2.459659,0.738691,1.957943,-0.604833,0.732112,3.017616,-1.238028,-0.066262,-0.073251,-0.682238,4.207189,0.596783,6.648197,0.788515,-1.810752,1.421726,2.018981,3.255948,0.109609,1.419564,1.136443,-1.264270,-2.643447,0.040799,-0.216610,1.489654,0.754138,0.547617,-0.577206,3.237447,-0.721879,8.549130,-4.625748,1.322169,2.148406,-0.967594,-1.600136,3.826122,2.350274,-1.489976,-0.121676,2.259025,-5.382322,0
-1.409854,-0.635928,0.586189,1.310625,3.535045,-2.819230,3.832656,-0.825620,4.202450,-4.838317,0.311265,0.765379,-1.844065,-0.835924,2.498048,0.559358,-1.985119,1.370202,4.183356,-8.248292,0.432370,-2.182444,-0.688015,-1.322871,2.986548,0.357488,-3.308403,1.319915,0.848350,2.689992,0.191108,-1.160668,0.834496,-0.653545,4.383016,-1.215280,-6.762586,4.750058,-2.738307,3.448343,0.637937,0.942382,-0.798627,-0.328130,-4.524289,-1.098742,-3.365440,-2.125292,4.859278,-8.280688,-0.636952,0.665553,1.678377,0.117358,-1.112720,0.178380,-6.144591,3.973776,-1.980065,0.587760,-0.114966,1.666758,1.006992,-0.466694,-1.883867,-1.458119,-1.548510,2.016626,0.955872,-6.116516,-1.025891,-0.990225,-0.258049,-1.356672,4.070985,-0.142565,-4.305755,2.591653,-5.517385,6.057171,-0.555590,0.128635,1.126297,3.416778,0.336197,-2.071231,-0.340480,3.432609,5.175824,0.577795,0.916452,-0.442714,-1.766723,-0.185055,1.265897,1.927218,2.844484,1.348220,-4.822431,3.928545,-0.945955,0.994071,-1.583185,1.218061,-1.035987,0.006741,-1.737119,1.766246,5.209447,-2.783302,1.306176,-0.184616,-3.386530,-1.669175,0.126126,6.245631,0.274704,2.346111,4.480756,-3.356942,1
-0.937603,-1.162002,1.277019,-1.440025,2.327228,0.988641,-1.494763,-1.431519,-5.346411,0.221297,-0.050634,1.862420,1.349278,-0.608289,-0.771530,0.047326,2.453689,-4.792310,-2.046014,3.524828,1.142643,-1.652795,-2.308970,-1.727077,1.873733,-0.046118,-1.411645,1.517076,1.582610,-1.871267,-0.418191,-1.498174,0.542004,0.497500,-0.045623,0.563570,-1.860928,1.498195,2.381114,-2.052926,0.631453,1.811982,-0.896941,-0.859899,0.614562,1.683002,2.286615,-2.969838,-0.585570,4.002126,-0.119398,-0.345673,-0.603585,2.830403,3.290897,3.540707,-5.066987,-2.861726,3.832601,1.220536,0.956725,-0.043752,1.021138,-1.790573,-0.418297,-1.944750,-2.566759,-1.333449,1.752636,0.490832,-1.891158,-0.365135,0.186849,-1.021556,-1.383810,-4.148435,3.306915,-0.715929,0.422529,-1.272280,-0.226857,1.249136,2.524634,2.801955,1.434720,-2.688731,0.985151,2.963645,-0.060572,2.540040,1.930007,-0.995880,-0.939118,-1.571939,-1.657481,0.502285,6.382269,-0.080748,-3.958294,-3.164230,-0.077127,-1.014107,0.483310,0.038034,1.178957,-3.275646,1.077488,-0.319588,-0.243039,-1.372610,0.765817,2.565297,-1.372556,0.779680,-0.698861,0.625750,-0.632790,2.834469,3.196513,-0.849460,1
-1.493873,-1.662794,1.436133,1.050450,-0.790596,-2.336323,2.256855,-2.726198,-4.089059,1.216596,0.295366,-0.221682,0.607726,0.179699,-5.869377,-0.853943,4.451375,-5.600760,-0.550591,1.882584,0.994730,-0.710360,-0.598503,-0.422451,-1.224813,0.123949,6.056204,0.727294,-0.166925,-2.608570,-0.733668,0.625042,1.205653,4.004044,1.632335,-3.163205,0.269841,-4.144900,1.431142,0.817092,1.205245,1.425345,-1.868778,-0.030671,-1.794409,0.556464,-1.783597,-1.513735,-1.532034,-0.799169,-0.797136,-1.501333,0.645244,-1.324971,3.728242,2.533564,1.036480,4.104830,0.823688,-6.214643,0.311084,-0.215796,2.105737,1.560161,-0.877444,0.881240,1.083118,3.674336,5.549522,-0.141026,-0.307587,-0.536189,-1.525671,0.718642,-1.795724,1.043114,1.765371,-3.350441,4.453512,-1.703096,0.661862,-0.069104,0.412406,2.657150,2.411826,0.611369,1.241784,2.969233,-0.600472,2.804575,1.395495,-1.297198,-1.911334,1.214282,0.768309,0.050056,-4.477997,-1.256002,-8.642438,-5.497505,-0.655859,0.025924,-2.142224,4.581192,0.501882,-1.979668,-1.305359,-3.133940,1.874702,4.726779,0.663362,2.090110,-0.119949,-3.667027,-0.458052,0.513035,-1.095156,-2.613071,-0.808666,-5.503830,1
